Twitter URLs,Twitter IDs,Full Text
https://twitter.com/VanessaAKnox/status/902339709808070656,902339709808070656,"73 seniors, staffers &amp; families are in need of rescue. BroadmoorCreekside Park 5665 Creekside Forrest Dr Woodlands, TX 77389 #HarveyRescue"
https://twitter.com/vereeepee/status/902378440820760576,902378440820760576,-
https://twitter.com/vintagewesst/status/901987662273249280,901987662273249280,Please share to help my cousin in law get out ❗️❗️#Houstonflood https://t.co/m48Afodtu3
https://twitter.com/watergatesummer/status/901938556024889345,901938556024889345,#CajunNavy #NeedRescue #HarveySOS warehouse/ man w/heart condition can't get to roof/7121 North loop / East Houston plz RT
https://twitter.com/watergatesummer/status/901939214371225600,901939214371225600,#CajunNavy #NeedRescue #HarveySOS mom with children/ 8618 Banting St / Houston /77078 Plz RT 6:30 Pm est
https://twitter.com/watergatesummer/status/901943050938798086,901943050938798086,#CajunNavy #HarveySOS #NeedRescue family of five with kids/ 5023 Wigton Street/ Houston/ 6:30 EST / plz RT
https://twitter.com/watergatesummer/status/901944072159588353,901944072159588353,#CajunNavy #HarveySOS #NeedRescue / elderly couple/ Houston/ plz RT / 7817 Nair St
https://twitter.com/watergatesummer/status/901967002574741504,901967002574741504,#CajunNavy #NeedRescue #HarveySOS Family of four w/ small baby &amp; disabled / 12302Greembrook Forest Drive /Houston/77004 cc: @HarveyRescue
https://twitter.com/watergatesummer/status/901978927291346944,901978927291346944,#CajunNavy #NeedRescue #HarveySOS family at 1511 Bamrick Drive / Houston 77090/ plz RT
https://twitter.com/watergatesummer/status/901995236188192770,901995236188192770,#CajunNavy #NeedRescue #HarveySOS 116 Smokey Lake Lane #Dickinson 77539 cc @HarveyRescue 9pm EST plz RT
https://twitter.com/WhoIsAlvie/status/902343417463701504,902343417463701504,-
https://twitter.com/Williamsdionk/status/901954669492260864,901954669492260864,"🚨 Please if anyone can help. 🚨 Send rescue to 6751 Bissonnet Houston, TX. They have a 6 yr old. @KHOU @KPRC2 #HurricaineHarvey"
https://twitter.com/Williwgcm/status/901952426609041408,901952426609041408,7483 Brompton StMedical Center HoustonPlease help!!
https://twitter.com/youaremysister0/status/901881560504434690,901881560504434690,"there is a family w/ an 8 mo old baby who need rescue service: 4114 amber rose ln. Houston,TX 77039 @SheriffEd_HCSO @HCSOTexas @uscoastguard"
https://twitter.com/youaremysister0/status/901882944448593921,901882944448593921,"@uscoastguard there is a family w/ an 8 mo old baby who need rescue service: 4114 amber rose ln. Houston,TX 77039. Emergency lines busy."
https://twitter.com/zadee_5/status/902730270285205509,902730270285205509,6719 alum rock laneHouston Texas 77048832-294-5992#HarveySOS #HarveyRescue Please help they have been waiting for a day now!! https://t.co/g7drT8e978
